filename,label
\screw\good\003.png,good
\screw\good\004.png,good
\screw\good\005.png,good
\screw\good\006.png,good
\screw\good\007.png,good
\screw\good\008.png,good
\screw\good\009.png,good
\screw\good\010.png,good
\screw\good\011.png,good
\screw\good\012.png,good
\screw\good\013.png,good
\screw\good\014.png,good
\screw\good\015.png,good
\screw\good\016.png,good
\screw\good\017.png,good
\screw\good\018.png,good
\screw\good\019.png,good
\screw\good\020.png,good
\screw\good\021.png,good
\screw\good\022.png,good
\screw\good\023.png,good
\screw\good\024.png,good
\screw\good\025.png,good
\screw\good\026.png,good
\screw\good\027.png,good
\screw\good\028.png,good
\screw\good\029.png,good
\screw\good\030.png,good
\screw\good\031.png,good
\screw\good\032.png,good
\screw\good\033.png,good
\screw\good\034.png,good
\screw\good\035.png,good
\screw\good\036.png,good
\screw\good\037.png,good
\screw\good\038.png,good
\screw\good\039.png,good
\screw\good\040.png,good
\toothbrush\good\000.png,good
\toothbrush\good\001.png,good
\toothbrush\good\002.png,good
\toothbrush\good\003.png,good
\toothbrush\good\004.png,good
\toothbrush\good\005.png,good
\toothbrush\good\006.png,good
\toothbrush\good\007.png,good
\toothbrush\good\008.png,good
\toothbrush\good\009.png,good
\toothbrush\good\010.png,good
\toothbrush\good\011.png,good
\transistor\good\000.png,good
\transistor\good\001.png,good
\transistor\good\002.png,good
\transistor\good\003.png,good
\transistor\good\004.png,good
\transistor\good\005.png,good
\transistor\good\006.png,good
\transistor\good\007.png,good
\transistor\good\008.png,good
\transistor\good\009.png,good
\transistor\good\010.png,good
\transistor\good\011.png,good
\transistor\good\012.png,good
\transistor\good\013.png,good
\transistor\good\014.png,good
\transistor\good\015.png,good
\transistor\good\016.png,good
\transistor\good\017.png,good
\transistor\good\018.png,good
\transistor\good\019.png,good
\transistor\good\020.png,good
\transistor\good\021.png,good
\transistor\good\022.png,good
\transistor\good\023.png,good
\transistor\good\024.png,good
\transistor\good\025.png,good
\transistor\good\026.png,good
\transistor\good\027.png,good
\transistor\good\028.png,good
\transistor\good\029.png,good
\transistor\good\030.png,good
\transistor\good\031.png,good
\transistor\good\032.png,good
\transistor\good\033.png,good
\transistor\good\034.png,good
\transistor\good\035.png,good
\transistor\good\036.png,good
\transistor\good\037.png,good
\transistor\good\038.png,good
\transistor\good\039.png,good
\transistor\good\040.png,good
\transistor\good\041.png,good
\transistor\good\042.png,good
\transistor\good\043.png,good
\transistor\good\044.png,good
\transistor\good\045.png,good
\transistor\good\046.png,good
\transistor\good\047.png,good
\transistor\good\048.png,good
\transistor\good\049.png,good
\transistor\good\050.png,good
\transistor\good\051.png,good
\transistor\good\052.png,good
\transistor\good\053.png,good
\transistor\good\054.png,good
\transistor\good\055.png,good
\transistor\good\056.png,good
\transistor\good\057.png,good
\transistor\good\058.png,good
\transistor\good\059.png,good
\zipper\good\000.png,good
\zipper\good\001.png,good
\zipper\good\002.png,good
\zipper\good\003.png,good
\zipper\good\004.png,good
\zipper\good\005.png,good
\zipper\good\006.png,good
\zipper\good\007.png,good
\zipper\good\008.png,good
\zipper\good\009.png,good
\zipper\good\010.png,good
\zipper\good\011.png,good
\zipper\good\012.png,good
\zipper\good\013.png,good
\zipper\good\014.png,good
\zipper\good\015.png,good
\zipper\good\016.png,good
\zipper\good\017.png,good
\zipper\good\018.png,good
\zipper\good\019.png,good
\zipper\good\020.png,good
\zipper\good\021.png,good
\zipper\good\022.png,good
\zipper\good\023.png,good
\zipper\good\024.png,good
\zipper\good\025.png,good
\zipper\good\026.png,good
\zipper\good\027.png,good
\zipper\good\028.png,good
\zipper\good\029.png,good
\zipper\good\030.png,good
\zipper\good\031.png,good
\cable\combined\000.png,combined
\cable\combined\001.png,combined
\cable\combined\002.png,combined
\cable\combined\003.png,combined
\cable\combined\004.png,combined
\cable\combined\005.png,combined
\cable\combined\006.png,combined
\cable\combined\007.png,combined
\cable\combined\008.png,combined
\cable\combined\009.png,combined
\cable\combined\010.png,combined
\zipper\combined\000.png,combined
\zipper\combined\001.png,combined
\zipper\combined\002.png,combined
\zipper\combined\003.png,combined
\zipper\combined\004.png,combined
\zipper\combined\005.png,combined
\zipper\combined\006.png,combined
\zipper\combined\007.png,combined
\zipper\combined\008.png,combined
\zipper\combined\009.png,combined
\zipper\combined\010.png,combined
\zipper\combined\011.png,combined
\zipper\combined\012.png,combined
\zipper\combined\013.png,combined
\zipper\combined\014.png,combined
\zipper\combined\015.png,combined
\capsule\poke\000.png,poke
\capsule\poke\001.png,poke
\capsule\poke\002.png,poke
\capsule\poke\003.png,poke
\capsule\poke\004.png,poke
\capsule\poke\005.png,poke
\capsule\poke\006.png,poke
\capsule\poke\007.png,poke
\capsule\poke\008.png,poke
\capsule\poke\009.png,poke
\capsule\poke\010.png,poke
\capsule\poke\011.png,poke
\capsule\poke\012.png,poke
\capsule\poke\013.png,poke
\capsule\poke\014.png,poke
\capsule\poke\015.png,poke
\capsule\poke\016.png,poke
\capsule\poke\017.png,poke
\capsule\poke\018.png,poke
\capsule\poke\019.png,poke
\capsule\poke\020.png,poke
\leather\poke\000.png,poke
\leather\poke\001.png,poke
\leather\poke\002.png,poke
\leather\poke\003.png,poke
\leather\poke\004.png,poke
\leather\poke\005.png,poke
\leather\poke\006.png,poke
\leather\poke\007.png,poke
\leather\poke\008.png,poke
\leather\poke\009.png,poke
\leather\poke\010.png,poke
\leather\poke\011.png,poke
\leather\poke\012.png,poke
\leather\poke\013.png,poke
\leather\poke\014.png,poke
\leather\poke\015.png,poke
\leather\poke\016.png,poke
\leather\poke\017.png,poke
\grid\glue\000.png,glue
\grid\glue\001.png,glue
\grid\glue\002.png,glue
\grid\glue\003.png,glue
\grid\glue\004.png,glue
\grid\glue\005.png,glue
\grid\glue\006.png,glue
\grid\glue\007.png,glue
\grid\glue\008.png,glue
\grid\glue\009.png,glue
\grid\glue\010.png,glue
\leather\glue\000.png,glue
\leather\glue\001.png,glue
\leather\glue\002.png,glue
\leather\glue\003.png,glue
\leather\glue\004.png,glue
\leather\glue\005.png,glue
\leather\glue\006.png,glue
\leather\glue\007.png,glue
\leather\glue\008.png,glue
\leather\glue\009.png,glue
\leather\glue\010.png,glue
\leather\glue\011.png,glue
\leather\glue\012.png,glue
\leather\glue\013.png,glue
\leather\glue\014.png,glue
\leather\glue\015.png,glue
\leather\glue\016.png,glue
\leather\glue\017.png,glue
\leather\glue\018.png,glue
